stamp,component_count,main_size,small_component_index,small_component_size,nearest_distance_m,small_x,small_y,small_z,main_x,main_y,main_z,reason
1786670445.6104767,4,127,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670445.6104767,4,127,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670445.6104767,4,127,3,1,1.1162506186803345,39.88514709472656,5.487345218658447,0.1073121652007103,40.951812744140625,5.220678329467773,0.30000001192092896,not_evaluated_this_snapshot
1786670446.0134635,3,122,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670446.0134635,3,122,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670446.415936,4,131,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670446.415936,4,131,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670446.415936,4,131,3,1,1.2740817834814417,40.259151458740234,6.353869438171387,0.11595286428928375,40.87361145019531,5.253028869628906,0.30000001192092896,not_evaluated_this_snapshot
1786670446.8188326,3,126,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670446.8188326,3,126,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670447.2313957,3,127,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670447.2313957,3,127,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670447.623852,3,125,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670447.623852,3,125,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670448.0165687,3,124,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670448.0165687,3,124,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670448.4195778,3,125,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670448.4195778,3,125,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670448.8219981,3,127,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670448.8219981,3,127,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670449.2548065,5,140,1,3,1.7056638689219585,22.007408142089844,7.335905075073242,1.1000001430511475,22.820858001708984,8.780754089355469,1.5,visibility_direction_rejected
