wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,robot_static_clearance_m,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
56.810734,1786670423.448320,1769605483.057814,1769605483.157770,map_start,map,map_start,,,0.000000,0.000000,2650,0,2262,4952,86,153,2,85,1,0,0,0,0.000000,inf,inf,38,0.476830,0,0.538816,inf,0,0.006356,0.000644,0.007015,0.167525
57.608375,1786670423.846689,1769605483.457763,1769605483.457763,map_start,map,map_start,,,0.000000,0.000000,2620,0,2273,5000,97,207,1,97,97,8,0,0,0.000000,inf,inf,57,0.486320,0,0.562195,inf,0,0.007638,0.000672,0.008319,0.171926
58.430213,1786670424.254906,1769605483.757750,1769605483.857711,map_start,map,map_start,,,0.000000,0.000000,2563,0,2304,5046,105,233,1,105,105,12,0,0,0.000000,inf,inf,66,0.468512,0,0.571573,inf,0,0.012055,0.002609,0.014688,0.171926
59.238777,1786670424.662924,1769605484.157765,1769605484.257813,map_start,map,map_start,,,0.000000,0.000000,2506,0,2320,5114,102,219,1,102,102,16,0,0,0.000000,inf,inf,70,0.470398,0,0.576144,inf,0,0.011646,0.002012,0.013683,0.197212
60.022258,1786670425.050561,1769605484.557889,1769605484.557889,map_start,map,map_start,,,0.000000,0.000000,2629,0,2357,7743,92,180,1,92,92,9,0,0,0.000000,inf,inf,53,0.464889,0,0.570145,inf,0,0.004477,0.001569,0.006064,0.199279
60.832670,1786670425.458730,1769605484.857750,1769605484.957796,map_start,map,map_start,,,0.000000,0.000000,2408,0,2354,7847,88,175,1,88,88,9,0,0,0.000000,inf,inf,52,0.471807,0,0.575022,inf,0,0.011635,0.002106,0.013767,0.187809
61.614060,1786670425.846404,1769605485.257726,1769605485.257726,map_start,map,map_start,,,0.000000,0.000000,2381,0,2384,7899,85,171,1,85,85,10,0,0,0.000000,inf,inf,53,0.475280,0,0.570091,inf,0,0.008097,0.000694,0.008801,0.191777
62.423323,1786670426.254898,1769605485.557824,1769605485.657712,map_start,map,map_start,,,0.000000,0.000000,2307,0,2418,7927,89,175,1,89,89,11,0,0,0.000000,inf,inf,50,0.473473,0,0.582687,inf,0,0.012615,0.002581,0.015227,0.189485
63.226149,1786670426.653419,1769605485.957821,1769605485.957821,map_start,map,map_start,,,0.000000,0.000000,2324,0,2436,7996,89,175,1,89,89,11,0,0,0.000000,inf,inf,50,0.476933,0,0.573858,inf,0,0.012118,0.001598,0.013737,0.186061
64.024155,1786670427.051085,1769605486.257750,1769605486.357854,map_start,map,map_start,,,0.000000,0.000000,2360,0,2465,8228,92,182,1,92,92,14,0,0,0.000000,inf,inf,52,0.470129,0,0.579981,inf,0,0.008953,0.001088,0.010054,0.186061
64.828543,1786670427.454804,1769605486.657927,1769605486.757730,map_start,map,map_start,,,0.000000,0.000000,2378,0,2505,8339,92,179,1,92,92,11,0,0,0.000000,inf,inf,50,0.463863,0,0.580738,inf,0,0.012311,0.001962,0.014296,0.195698
